cityName,content,gender ,nickName,userLevel,score,time,date,evaluate
武汉,几年前听闻刘亦菲被选中出演《花木兰》女主角，就很期盼这部电影，今天看了花木兰的孝顺，勇敢，巾帼不让须眉的气概，被她演的淋漓尽致。🤗 ,2,秋雨@芳菲,1,5.0,2020-09-15 22:51:16,2020-09-15,好评
太原,符合我口味的片子，有人说木兰的设定一开始就很强，这削弱了她的成长，其实我觉得这部电影讲的并不只是成长，更是“觉醒”，一个女性觉醒和自我认同的的故事，巫女和木兰像是一面镜子映照出彼此。巫女最后的赴死，在木兰冲进大殿时已经做了铺垫，她说“太晚了”，她说“不是女孩，是一个女人，一位勇士”，她最后在木兰怀里说“争取你的立足之地”。木兰的觉醒是由她的启发，她毕生所求的认同，木兰替她实现了。,0,明天,1,5.0,2020-09-15 22:51:00,2020-09-15,unkown
宜春,六六六，这四不像电影,0,cutie,2,0.5,2020-09-15 22:50:56,2020-09-15,unkown
广州,电影还行！我想吐槽的是这个影厅，电影说话的声音听着很费劲，整个画面灰蒙蒙的，清晰度还不如家里的电视机！吐血,0,一辈子穿名牌,2,3.5,2020-09-15 22:50:20,2020-09-15,购票
江门,外国拍的，特技，拍不出民族女英雄的真情实感，没有被感动到哦。外国人哪能感受到我泱泱大国气度，民族气节。连场景也是西化的，就一围起来的城墙。化妆也是丑化女性的涂脂抹粉。唉…,1,叶健民,2,2.5,2020-09-15 22:50:02,2020-09-15,购票
西安,场景不错，都能看成景色记录片，人物情节设计太差,1,xuY361060983,1,3.0,2020-09-15 22:49:30,2020-09-15,购票
三亚,一部魔幻大剧，同行十二年，不知木兰是女郎。这段没有很好的表现出来啊😳,0,Otk872228779,1,3.0,2020-09-15 22:49:25,2020-09-15,购票
北京,就是很好看啊，刘亦菲超绝,2,.,2,5.0,2020-09-15 22:49:20,2020-09-15,unkown
绥化,"1.主角光环太强，死了还能复活有凤凰就2.不符合历史背景，土窑不是当时时期的建筑3.前期还好，后期自己一句话就改变了大家的想法，一个人救皇上，不太现实4.里面巩俐的角色太无语，一个巫女又能变老鹰又能变蝙蝠，几句话就从坏人变好人太牵强了",0,兰莓宝宝,2,3.0,2020-09-15 22:49:09,2020-09-15,购票
武汉,挺好的，没有部分差评说的那么烂，刘亦菲真的是漂亮。,1,相识亦相逢,4,5.0,2020-09-15 22:49:06,2020-09-15,好评
成都,难看的很，没有真实,0,QQ.哥.,2,2.5,2020-09-15 22:48:51,2020-09-15,unkown
北京,一般般啦啦啦,0,法律小猪,3,3.5,2020-09-15 22:48:32,2020-09-15,购票
仙桃,看的时候一直默念我看的是动画片，不是电影，分分钟各种剧情节奏BUG脱戏。看的中文，木兰中配是真的差。。,0,Theodore,3,2.0,2020-09-15 22:48:05,2020-09-15,差评
玉溪,巾帼不让须眉,2,.,1,5.0,2020-09-15 22:47:55,2020-09-15,好评
银川,如果钱多的没处花可以去看一下,0,wjF530659413,2,0.5,2020-09-15 22:47:42,2020-09-15,差评
深圳,每个演员都很用心，表情动作很到位，尤其是李小龙演动作部分以外亲吻关晓彤那一段，把一个中年老大叔少女心被美少女萌化的过程演绎得淋漓尽致。太棒了。还有成龙和甄子丹武打对决那一段，本来成龙武打不是很在行，幸好有袁和平老师在旁指导，无法动作一下子超越了李小龙。还有刘德华和郭富城，梁朝伟和梁家辉飙戏那几段，实乃十年难见的精彩，太经典了。总之，电影拍得很好，十年难得一见的经典佳作。,1,。,2,4.0,2020-09-15 22:47:23,2020-09-15,unkown
昆明,"#MULAN 这出嫁妆扮有多丑对于社会加之于女性枷锁的嘲讽就有多狠。For a woman, find your place in the society 至今也是难的。你必须有勇气拒绝一切伪饰观念对你的禁锢，并努力自我实现。“女巫”实际是作为一种木兰的镜像，一种有能力的女性难以容于世间的隐喻所存在。总体而言，确认过眼神，木兰的信念感是立得住的。",1,B.Ler,4,4.5,2020-09-15 22:47:20,2020-09-15,unkown
攀枝花,真心不咋好看！没什么可多余评价,1,假装镇定（水姿初室内管道清洗）,3,0.5,2020-09-15 22:47:16,2020-09-15,差评
成都,草率，太草率了,2,@三三两两蓝蓝,1,3.5,2020-09-15 22:47:12,2020-09-15,unkown
鄱阳,一般吧 还没之前的动漫好看,1,夜空中最不亮的星,5,3.0,2020-09-15 22:47:05,2020-09-15,购票
鞍山,与宣传片拍摄效果不符，影片效果不是一般的烂,1,NaCl-盐,1,1.5,2020-09-15 22:46:46,2020-09-15,差评
包头,喜欢刘亦菲 演技超棒 中国公主！打戏很好看！,2,大甜筒1993523,4,5.0,2020-09-15 22:46:24,2020-09-15,unkown
芜湖,不明白为啥这么多黑的看完觉得还不错啊最遗憾就是没有了动画里的木须龙[流泪]所以剧情就略平淡了点但木兰的打戏还是很燃的💪🏻仙女姐姐的颜值太绝！不同的女生看完公主片想成为不同的公主我想成为的是花木兰~[害羞],2,小羽0909,2,4.5,2020-09-15 22:46:20,2020-09-15,好评
中山,不知道为什么，网上一片吐槽说拍的很烂，但今晚看的时候感觉很好，虽然故事简单，但是比较流畅，符合迪士尼一贯的童话般特质，有一种诗意，感觉很唯美！,1,古古,3,4.0,2020-09-15 22:46:04,2020-09-15,好评
厦门,个人觉得还是很不错，爱看🙂,0,A  小梅 🍃🍃,2,5.0,2020-09-15 22:45:56,2020-09-15,好评
福州,好好看，第一次觉得女生可以这么酷,2,23岁的幻想,2,5.0,2020-09-15 22:45:49,2020-09-15,unkown
泉州,太好看了，谁说女子不如男！刘亦菲演的太好了英气十足！,2,饶璇,2,5.0,2020-09-15 22:45:44,2020-09-15,unkown
灌云,很好看啊，推荐,2,狂暴旳青春わ,5,5.0,2020-09-15 22:45:38,2020-09-15,好评
德阳,动画片 太假了  太没意思了,1,WUYAFENG,3,2.0,2020-09-15 22:45:29,2020-09-15,差评
南宁,什么垃圾东西,1,三里屯外的兵,2,0.5,2020-09-15 22:45:26,2020-09-15,unkown
合肥,😂😂😂口型对不上，声音很不真像是朗诵课文，还带点神话色彩，主要是刻画木兰的心理,0,Ancine,1,4.0,2020-09-15 22:45:02,2020-09-15,好评
武义,一个字，不好看,2,雨田🍭,3,1.5,2020-09-15 22:44:31,2020-09-15,unkown
贵阳,真是一部侮辱人智商的片！求编剧动下脑子好吧！给1分都算多了，太侮辱人的智商了，到底拍的什么玩意儿,1,張叁,3,0.5,2020-09-15 22:43:56,2020-09-15,unkown
江阴,迪士尼真人电影嘛，也没什么可说的，反正刘亦菲美就对了,2,LRv460818855,2,5.0,2020-09-15 22:43:55,2020-09-15,好评
鞍山,不好失望😞,1,👈假的就是假的真不了,1,0.5,2020-09-15 22:43:24,2020-09-15,unkown
重庆,好好看 好帅,0,林可殊s7,3,4.5,2020-09-15 22:43:21,2020-09-15,unkown
长沙,3号厅环境很好，电影效果也非常好，下次再来。,2,汪孜孜,1,5.0,2020-09-15 22:43:19,2020-09-15,好评
济南,还不错，值得一看,1,致远,4,5.0,2020-09-15 22:43:00,2020-09-15,好评
义乌,我和朋友一起去的三迪电影开心，爽,0,kbs151818821,1,5.0,2020-09-15 22:42:50,2020-09-15,好评
株洲,我觉得还挺不错的，除了外国导演对中国传统历史的一些误判，整体电影还是不错的，神仙姐姐的神颜太绝了,0,李晓白,2,4.0,2020-09-15 22:42:29,2020-09-15,unkown
杭州,称霸全场！！,0,Vzx987192694,1,5.0,2020-09-15 22:42:28,2020-09-15,好评
无锡,不想评论无语,1,无锡智星租车,3,1.0,2020-09-15 22:42:10,2020-09-15,差评
连云港,挺好看的 刘亦菲演技绝了,2,矮胖的咖喱,3,4.5,2020-09-15 22:41:16,2020-09-15,好评
遵义,和同学七个人一起去看的。评价：有些台词和特效扣分，部分情节扣分。个人还是认为中西文化差异导致的，导演对我国文化还需要进一步了解和学习。但是还是非常有趣的一部电影，不要带偏见，只把它当作一部电影还是非常好看的。还原了一些动画里的场景，回忆满满。刘亦菲演的很好啊！父亲那个角色我觉得也演的很好。加分。,0,Mustang,2,4.0,2020-09-15 22:41:11,2020-09-15,unkown
青岛,为毛是英文的,0,超级赛亚云,2,4.5,2020-09-15 22:40:56,2020-09-15,好评
南宁,还阔以 这部片,0,hui爷ikYYQX,2,3.5,2020-09-15 22:40:39,2020-09-15,unkown
哈尔滨,多一分太多，少一分太少，木兰，一切来的刚刚好，感激有这样一部影片。一刷原版，久久不能平静，夜晚入睡前脑海里总有木兰的身影，好的影片就是这样深入人心。二刷国语，同样精彩。两版都棒，想要四刷。时间会为这部电影证明。值得！,0,🚣,4,5.0,2020-09-15 22:40:19,2020-09-15,unkown
常州,如果这部电影不叫花木兰 是部好片,1,寂寞的歌声,5,4.0,2020-09-15 22:40:15,2020-09-15,好评
贵港,好看～值得推荐,2,wy31457,1,5.0,2020-09-15 22:39:52,2020-09-15,unkown
晋江市,这电影会毁在中国的**玩意的爱国人士手里和嘴里,1,头头,3,5.0,2020-09-15 22:39:47,2020-09-15,unkown
德州,还不错，外国导演在他们的角度理解中国的文化，与传统文化欣赏方式稍有不同，不过还算不错,1,阿良同学,5,4.0,2020-09-15 22:39:34,2020-09-15,好评
沈阳,套着中国古代故事的美国式英雄电影,1,好运的庞先生,2,3.0,2020-09-15 22:39:15,2020-09-15,购票
上海,中国人的电影为什么要搞个英语配音。这个要给一个差评,1,忘了ai296,1,4.0,2020-09-15 22:38:50,2020-09-15,好评
江阴,希望可以出第二部,1,江阴胖哒,2,5.0,2020-09-15 22:38:37,2020-09-15,好评
霸州,整部花木兰以尽忠 持勇 存真三个词串通整部片子。我们大家都需要珍惜 并且维护和平。让世间安居乐业 和谐共处。花木兰认为丞相可以负她，士兵可以叛她，但她决不背叛国家”这位女英雄就值得后辈中华儿女敬仰。花木兰说“我们会相互照应 为彼此而战”这种因战争而触发的团队意识真的是经历了才会懂。且不论这个人物是历史杜撰的还是确有其人，片子想通过主人公表达的是这种轰轰烈烈的民族气节。观影时我们总是想从主人公的表现和别人的眼中来寻找自己，却不知道，我们只是我们自己，相信自己，你就能创造奇迹，这点，无论男女。总体来说认为这部片子还是蛮值得看的。,1,天空🚲,2,5.0,2020-09-15 22:38:28,2020-09-15,unkown
鞍山,一分也不想给,0,Aan125509017,2,0.5,2020-09-15 22:37:18,2020-09-15,unkown
茂名,難看！整部電影都有一個美國的影子！直接差評！浪費我幾十塊錢，不堪入目。角色扮演還行，只是妝容實在太恐怖了！篡改中國歷史！就一個字；差,0,℡轩辕装饰【经营各种木地板】🌴,2,0.5,2020-09-15 22:37:05,2020-09-15,差评
深圳,大失所望。,1,爱上简单。,2,0.5,2020-09-15 22:36:39,2020-09-15,unkown
深圳,刘亦菲的打戏还是不错的,0,PhY873994999,2,4.5,2020-09-15 22:36:37,2020-09-15,unkown
丹东,刘亦菲把花木兰演活了,1,kimi,3,4.5,2020-09-15 22:36:21,2020-09-15,好评
玉环市,个人觉得还不错。没有太差，中间花木兰去参军穿的红色军服太好看了，真的帅到我了,2,留白的璃,3,5.0,2020-09-15 22:36:05,2020-09-15,好评
亳州,这么好看为啥那么多人吐槽,0,JoD521575938,2,5.0,2020-09-15 22:35:56,2020-09-15,好评
北京,刘亦菲的打戏依然精彩整部剧带给我的都是感动虽然网上评分不是很高但是我就是觉得好看,2,大美乐🦘,1,5.0,2020-09-15 22:35:49,2020-09-15,unkown
阜阳,还可以，就是玄幻因素让人看不惯,1,电影人 冉会东,2,4.5,2020-09-15 22:35:46,2020-09-15,unkown
绵阳,电影音效和场景都很忙，刘亦菲演的花木兰又美又飒,1,难搞哦,2,5.0,2020-09-15 22:35:41,2020-09-15,好评
佛山,总体来说一般,0,banhaining,2,4.0,2020-09-15 22:35:33,2020-09-15,好评
咸阳,因为抖音带的负面节奏，迟迟未观看，近期上映的片子都看过了，今天没别的选择看了此片。虽然是美国拍的，但是弘扬的是我国文化，从拍片水平，我觉得不用多说，下镜头角度，场面无可挑剔，演员的水准我们心照不宣。个人认为是个不折不扣的好片。致敬导演，致敬每位演员。,0,a    💫FENDI哥🔥,4,5.0,2020-09-15 22:35:10,2020-09-15,unkown
南京,好看好看好看 喜欢刘亦菲姐姐,2,三毛,1,5.0,2020-09-15 22:35:09,2020-09-15,unkown
上海,还可以吧不怎么好看，狗血剧情,0,YS5051234,4,4.5,2020-09-15 22:35:01,2020-09-15,好评
武汉,刘亦菲 是我心中的木兰❤️ 巩俐 演技在线❤️ 对电影唯一不满：不管花木兰是宋州人还是黄州人，家乡建筑都不该是土楼吧？,0,Ptv609276760,3,4.5,2020-09-15 22:34:55,2020-09-15,unkown
三门峡,不赖  不过化妆实在别扭,1,HIMALAYA,2,5.0,2020-09-15 22:34:55,2020-09-15,unkown
南宁,不是这些主演，达不到这个标准，超级尬的好吗,1,世界把我遗忘℡,2,1.0,2020-09-15 22:34:49,2020-09-15,unkown
三亚,无聊、去睡觉了。无演技、无章法、无剧情、乱七八糟,1,🔜🐣Victor,2,1.0,2020-09-15 22:34:46,2020-09-15,差评
郑州,挺好看的，，,1,whq1912,1,5.0,2020-09-15 22:34:31,2020-09-15,好评
济南,花木兰说的是中国话，那是英语？,1,赵伟,3,0.5,2020-09-15 22:34:22,2020-09-15,unkown
呼和浩特,好看，尤其是刘亦菲,0,InV117057869,2,5.0,2020-09-15 22:34:21,2020-09-15,好评
松原,不能只看评分 木兰是真的好 比八佰还好 还棒很多力荐这样的影片 谢谢还想再看一遍又一遍 这才是好电影 木兰好 白蛇缘起好,2,海的女儿670,2,5.0,2020-09-15 22:34:16,2020-09-15,unkown
重庆,以观影为耻！,1,Godfw,3,0.5,2020-09-15 22:34:07,2020-09-15,差评
上海,巨难看的电影，垃圾剧情，负分电影人生最后悔看的电影，我真服了甄子丹和刘亦菲，这破片也接,0,斯凡 ❤️ caesar 钱公子,3,0.5,2020-09-15 22:33:38,2020-09-15,unkown
西安,从来没看过这么差劲古装剧，说垃圾都抬举了！真的委屈我们优秀的演员了！ ,1,杜泽君,4,0.5,2020-09-15 22:33:35,2020-09-15,差评
汕头,故事片都拍成科幻片了,0,【消防专员】,2,3.0,2020-09-15 22:33:34,2020-09-15,unkown
丹东,啥呀，从开影院看的最烂得一个片，,1,叶姺泩,2,0.5,2020-09-15 22:33:28,2020-09-15,unkown
顺德,非常可以了！,0,我在i,2,5.0,2020-09-15 22:33:11,2020-09-15,unkown
百色,应该在后面给花木兰穿上将军的衣服才完美,0,一叶之秋,2,5.0,2020-09-15 22:33:07,2020-09-15,好评
鄂州,剧中打斗环节过少，场景不够逼真，剧情衔接不紧凑。,1,厚积V薄发,3,4.0,2020-09-15 22:33:03,2020-09-15,好评
哈尔滨,拍摄不易  挺好的,0,嗯,3,2.5,2020-09-15 22:32:53,2020-09-15,购票
晋江市,花钱的都好看……,1,王斌（福安鑫金昌贸易）,3,5.0,2020-09-15 22:32:44,2020-09-15,unkown
闽侯县,豆瓣都是乱评，怎么打的分，明明很好看。,1,周有森,1,5.0,2020-09-15 22:32:18,2020-09-15,好评
深圳,社会我菲姐，人美又霸气,1,叶凡8960,4,5.0,2020-09-15 22:32:08,2020-09-15,好评
楚雄,凤凰出现次数过多，抢戏了。,1,随意,1,3.0,2020-09-15 22:32:05,2020-09-15,购票
厦门,一般般，没有电视剧的好看,2,琳达,2,2.5,2020-09-15 22:32:04,2020-09-15,unkown
广安,好看最喜欢的,2,耻言,2,5.0,2020-09-15 22:32:00,2020-09-15,unkown
长兴,好久没有看到这样的功夫片了，真好,1,魏（彬🔥仔）动作,2,5.0,2020-09-15 22:31:23,2020-09-15,unkown
上海,还好，不算好看，也不算太难看，,0,本人自甘堕落，你救不了我,2,2.5,2020-09-15 22:31:22,2020-09-15,unkown
南京,还是值得看呢,0,UDl656240444,4,5.0,2020-09-15 22:31:17,2020-09-15,好评
天津,真假真是太假,1,快乐在我心,3,2.5,2020-09-15 22:31:14,2020-09-15,unkown
高州,好看呀！！！,0,QhQ182742504,2,4.5,2020-09-15 22:31:02,2020-09-15,好评
信宜,不知道她演得尴不尴尬，我看得好尴尬所有的一切，都好尬🤪 🤪 🤪 ,2,🤖 晓夏,4,2.0,2020-09-15 22:30:59,2020-09-15,unkown
深圳,太幼稚了！改的不成样子,0,Watson,4,0.5,2020-09-15 22:30:56,2020-09-15,unkown
九江,很好看很好看,2,Ljt572917893,2,5.0,2020-09-15 22:30:41,2020-09-15,好评
西安,尽忠  持运 存真 孝义,1,B.,3,4.5,2020-09-15 22:30:31,2020-09-15,好评
广州,可惜没看到英语版！,1,Lucas,2,5.0,2020-09-15 22:30:31,2020-09-15,好评
昆明,可以，不错的,0,範範牛DW,2,3.5,2020-09-15 22:29:59,2020-09-15,购票
深圳,看完了不知道要看啥？到结束了就一感觉，木兰很女人。😀 可能导演想把木兰柔弱的一面表现出来吧。3D效果勉强，但因为都是在讲述木兰怎么离家的，所以少了那些希望有的震撼。,1,栢炫安奇,2,3.5,2020-09-15 22:29:58,2020-09-15,购票
